,stat_id,station,address,lat,lng,household,num_cars,num_rest,traffic,avg_fast,avg_slow,nearby_neighbor
303,KP004049,구로중앙하이츠아파트,"서울특별시 구로구 구로동로47길 24 (구로동, 구로중앙하이츠아파트)",37.49877,126.88051,180929,3790,259,6330.0,0.0,7.386912087912091,6
304,KP002882,동아한신아파트,서울특별시 구로구 고척동 327,37.50094935112,126.8653990608,180929,3790,175,41553.0,0.5401978021978022,6.495714285714284,11
305,KP000729,고척LIG리가 아파트,서울특별시 구로구 고척동 340,37.5060479122,126.8613093077,180929,3790,104,29951.0,0.1991648351648351,4.2489010989011,20
306,KP000943,천왕이펜하우스4단지 아파트,서울특별시 구로구 천왕동 천왕로 29,37.4808016977,126.8385946272,180929,3790,17,13425.0,5.278241758241758,11.384692307692308,6
307,KP001283,천왕이펜하우스5단지,서울특별시 구로구 천왕동 천왕로 10,37.4807272296,126.8421629753,180929,3790,7,13425.0,0.3401098901098901,7.121465201465206,9
308,KP002348,개봉대상아파트,서울특별시 구로구 개봉동 477,37.482322744,126.8496308133,180929,3790,41,13425.0,0.0,0.4065934065934066,2
309,KP004609,구로리공원,"서울특별시 구로구 구로중앙로 13 (구로동, 구로리공원)",37.49052,126.89152,180929,3790,240,21792.0,19.01934065934067,0.0,14
310,KP001281,경남1차 아파트,서울특별시 구로구 고척동 경인로47길 150,37.505815074,126.8625266763,180929,3790,98,29951.0,0.0,0.0317582417582417,22
311,KP002877,근상프리즘아파트,서울특별시 구로구 구로동 1283,37.4982934425,126.875491186,180929,3790,139,10697.0,0.0,0.1894505494505494,9
312,KP000939,구로성호메이플라워,서울특별시 구로구 구로동 가마산로 283,37.4969035545,126.8913841824,180929,3790,130,14397.0,0.0,1.6597692307692309,19
313,KP005242,금나래체육문화센타,"서울특별시 금천구 시흥대로79길 32 (독산동, 금나래 문화체육센터)",37.458988891,126.89617264,117595,550,207,23873.0,1.2240219780219777,0.0,15
314,KP000325,강남전력지사,서울특별시 서초구 서초동 1355,37.485861,127.028034,170244,3546,265,41407.0,0.0,3.1210549450549463,10
315,KP000788,장안힐스테이트 아파트,서울특별시 동대문구 장안동 장안벚꽃로1길 7,37.5763369083,127.0745748983,168219,662,64,64169.0,26.226989010989023,5.775318681318681,13
316,KP000284,배봉공영주차장,서울특별시 동대문구 망우로 18나길 20,37.587354,127.061993,168219,662,121,15243.0,21.253274725274743,0.0,6
317,KP000786,브라운스톤태릉 아파트,서울특별시 중랑구 묵동 공릉로18길 59,37.618650122,127.0814314072,185712,757,50,32748.0,24.30426373626375,0.0,15
318,KP001849,휘경베스트빌현대,서울특별시 동대문구 휘경동 장안벚꽃로5길 19,37.5820674907,127.0741594594,168219,662,24,11834.0,11.586329670329668,13.260879120879109,10
319,KP002725,이문쌍용아파트,서울특별시 동대문구 이문동 한천로58길 47,37.600003,127.068641,168219,662,36,16766.0,14.47041758241759,25.45329670329669,9
320,SF002031,휘경주공1단지,서울특별시 동대문구 휘경동 한천로 248,37.583236036,127.071898,168219,662,42,13132.0,51.60400000000004,20.381208791208778,7
321,KP002430,답십리래미안위브2블럭,서울특별시 동대문구 답십리로 130,37.57282418819,127.052298236,168219,662,185,4856.0,31.953999999999976,27.544549450549468,20
322,KP000978,"면목두산2,3차 아파트",서울특별시 중랑구 면목동 면목로37길 58,37.5807745605,127.0836045576,185712,757,501,57959.0,0.5115384615384616,17.256703296703286,8
323,KP001349,전농sk 아파트,서울특별시 동대문구 전농동 사가정로 148,37.5766579558,127.0615656502,168219,662,130,15698.0,5.532632967032968,0.0,14
324,KP000210,면목3동 공영주차장,서울특별시 중랑구 면목동 1081-1,37.58083326262,127.0936232961,185712,757,61,20171.0,98.80767032967027,0.0,17
325,KP000787,브라운스톤휘경,서울특별시 동대문구 휘경동 망우로20길 86,37.5899977291,127.0655304759,168219,662,37,10706.0,57.20160439560434,0.0,19
326,KP000980,상봉우정 아파트,서울특별시 중랑구 상봉동 상봉중앙로1다길 21,37.5998244991,127.0893920762,185712,757,266,17736.0,12.157120879120876,27.761428571428585,21
327,KP000012,동대문중랑지사,서울특별시 중랑구 동일로 862,37.60746854,127.0792448,185712,757,84,65747.0,39.73476923076926,0.6511062271062272,1
328,KP000785,"면목두산4,5단지 아파트",서울특별시 중랑구 면목동 사가정로42길 90,37.5779580043,127.0810927326,185712,757,258,19313.0,3.653956043956044,14.94137362637362,6
329,KP000578,래미안엘파인 아파트,서울특별시 동대문구 답십리동 한천로37길 33,37.5763240985,127.0658128243,168219,662,288,15698.0,10.636615384615384,18.125725274725283,9
330,KP000209,회기동 공영주차장,서울특별시 동대문구 회기동 1-1,37.59150919098,127.0557958977,168219,662,394,3948.0,31.39513186813185,0.0,11
331,KP000580,묵동자이2단지 아파트,서울특별시 중랑구 묵동 동일로 932,37.6138378513,127.0775571376,185712,757,275,11237.0,2.243098901098902,13.907758241758252,24
332,KP002690,한일써너스빌 아파트,서울특별시 중랑구 상봉동 망우로 346,37.597381,127.091548,185712,757,381,17736.0,4.847142857142858,11.952967032967036,16
333,KP000979,면목두원 아파트,서울특별시 중랑구 면목동 동일로 483,37.5735620653,127.079752197,185712,757,153,23622.0,0.0,4.451098901098904,10
334,KP002961,청솔우성,서울특별시 동대문구 전농로10길 20,37.5745594117,127.060065124,168219,662,155,15698.0,2.0308571428571423,10.31861538461539,12
335,KP003020,동일스위트리버,서울특별시 동대문구 한천로 300,37.5877184463,127.068306949,168219,662,9,15243.0,26.9728131868132,0.0,6
336,SF001865,신내우디안1단지,서울특별시 중랑구 신내동 신내역로1길 85,37.616809089,127.10629372,185712,757,16,61327.0,44.6854285714286,22.2833076923077,4
337,KP000579,묵동자이1단지 아파트,서울특별시 중랑구 묵동 숙선옹주로 6-9,37.6148431359,127.0778889105,185712,757,233,11237.0,0.4904175824175824,7.455659340659341,27
338,KP002429,답십리래미안위브1블럭,서울특별시 동대문구 답십리로 130,37.57280617832,127.0522755835,168219,662,186,4856.0,37.0832967032967,39.17770329670324,20
339,KP002851,신내7단지진로아파트,서울특별시 중랑구 신내동 신내로17길 41,37.464619202,126.94028292,185712,757,0,8341.0,7.872197802197801,19.078571428571426,5
340,KP000790,중랑해모로 아파트,서울특별시 중랑구 망우동 양원역로 6,37.6011960258,127.1084773567,185712,757,27,12010.0,0.0,14.13723076923077,9
341,KP003885,신내건영1차 아파트,서울특별시 중랑구 봉화산로48길 62,37.604091,127.093513,185712,757,238,17736.0,0.0,15.191098901098902,29
342,KP003315,힐스테이트청계,"서울특별시 동대문구 천호대로55길 11 (답십리동, 힐스테이트청계아파트)",37.571543,127.045904,168219,662,139,37747.0,8.766505494505497,0.0,9
343,KP000789,중랑숲리가 아파트,서울특별시 중랑구 망우동 망우로75길 19,37.6017254423,127.104895105,185712,757,78,12010.0,1.2913406593406591,4.1511538461538455,15
344,KP004154,태릉시장 중화공영주차장,"서울특별시 중랑구 중랑역로 9 (중화동, 중랑역사)",37.597533083,127.07477609,185712,757,335,67105.0,50.42603296703295,0.0,10
345,KP004152,우림골목시장 주차장,"서울특별시 중랑구 망우로62길 52-4 (망우동, 우림시장 편의시설)",37.596754519,127.09827458,185712,757,289,12010.0,61.20123076923072,0.0,8
346,KP004145,신내테크노타운,"서울특별시 중랑구 봉화산로 123 (상봉동, 신내테크노타운)",37.604002282,127.08773517,185712,757,99,17736.0,8.550879120879117,0.0,12
347,KP004814,청량리역사(한화역사),"서울특별시 동대문구 왕산로 214 (전농동, 청량리역,롯데백화점)",37.580808811,127.04803007,168219,662,261,8360.0,8.043120879120881,0.0,3
348,KP000583,성수동아이파크 아파트,서울특별시 성동구 성수동2가 성수이로 137,37.5479259223,127.0564723553,134233,1457,240,14429.0,26.115230769230784,18.838516483516475,17
349,KP000582,더샵스타시티 아파트,서울특별시 광진구 자양동 아차산로 262,37.5370003762,127.0729607226,167949,613,218,20573.0,13.845472527472532,20.68880219780219,15
350,KP000288,광진구청 주차장,서울특별시 광진구 자양로 117,37.538612,127.082165,167949,613,438,5290.0,101.95000000000002,0.0,7
351,KP000290,자양2동유수지 공영주차장,서울특별시 광진구 뚝섬로 52길 74,37.529553,127.077544,167949,613,198,25545.0,110.67591208791254,0.0,4
352,KP000216,뚝도충전소,서울특별시 광진구 자양3동 510-8,37.536346,127.069476,167949,613,271,5540.0,209.39454945055,49.658681318681424,21
353,KP000792,리버그린동아 아파트,서울특별시 성동구 응봉동 고산자로4길 34,37.5526549043,127.0368614504,134233,1457,24,94523.0,4.354527472527473,16.60374725274727,21
354,KP000581,광장힐스테이트 아파트,서울특별시 광진구 광장동 아차산로 537-17,37.5429635024,127.0996574054,167949,613,59,14919.0,37.50435164835164,33.652857142857144,4
