LINK_ID,도로등급,도로명,권역,연장(km),차선수,전일
1210008021,특별광역시도,과천대로,서울특별시 관악구,0.1480,4,35169
"1130060800,1130061400",연결로,강변북로,서울특별시 마포구,0.6940,1,11751
1130005801,도시고속도로,강변북로,서울특별시 마포구,0.2663,5,101193
1130005801,도시고속도로,강변북로,서울특별시 마포구,0.3159,4,82798
"1130006401,1130059800",연결로,강변북로,서울특별시 마포구,0.2687,2,15777
1130059200,연결로,내부순환로,서울특별시 마포구,0.0326,1,23118
1130004600,연결로,내부순환로,서울특별시 마포구,1.0535,1,23118
1130058000,일반국도,성산로,서울특별시 마포구,0.0838,2,2377
1130059300,일반국도,성산로,서울특별시 마포구,0.4476,1,2377
1130060500,일반국도,성산로,서울특별시 마포구,0.3214,3,33116
1130061100,일반국도,성산로,서울특별시 마포구,0.0839,3,59625
1130060500,일반국도,성산로,서울특별시 마포구,0.1635,3,32521
1130061100,일반국도,성산로,서울특별시 마포구,0.1635,3,59420
1130030600,연결로,강변북로,서울특별시 마포구,0.2728,1,3630
1130000202,일반국도,마포대로,서울특별시 마포구,0.1391,5,33017
1130000201,일반국도,마포대로,서울특별시 마포구,0.1127,5,36647
"1020011601,1020011603",특별광역시도,서빙고로,서울특별시 용산구,1.4865,2,29985
"1020011502,1020011504",특별광역시도,뚝섬로,서울특별시 용산구,1.3958,2,35951
"1020000902,1030001100",도시고속도로,강변북로,서울특별시 용산구,3.8160,4,88368
"1020011603,1030006600",특별광역시도,뚝섬로,서울특별시 성동구,0.5726,2,32569
"1020011504,1020011505,1030006501,1030006502",특별광역시도,뚝섬로,서울특별시 성동구,0.5726,2,35729
1030000901,연결로,동부간선도로,서울특별시 성동구,0.3671,3,61724
1030025400,연결로,강변북로,서울특별시 성동구,0.4347,1,6982
1040000202,도시고속도로,강변북로,서울특별시 광진구,0.3178,4,74649
1040019200,연결로,강변북로,서울특별시 광진구,0.3049,1,17403
1040027400,연결로,강변북로,서울특별시 광진구,0.1154,1,21422
"1040009502,1040010501",연결로,강변북로,서울특별시 광진구,0.3934,1,3462
1040001501,도시고속도로,강변북로,서울특별시 광진구,0.7151,5,72967
1120001400,도시고속도로,내부순환로,서울특별시 서대문구,2.0029,3,67565
1120001300,도시고속도로,내부순환로,서울특별시 서대문구,2.1866,3,82219
"1000020701,1000020702",특별광역시도,자하문로,서울특별시 종로구,0.7339,3,19272
"1000020801,1000020802",특별광역시도,자하문로,서울특별시 종로구,0.7339,3,18841
1000020701,특별광역시도,자하문로,서울특별시 종로구,0.1051,3,16442
1000020801,특별광역시도,자하문로,서울특별시 종로구,0.1051,3,19077
1000020801,특별광역시도,자하문로,서울특별시 종로구,0.1909,2,12502
1000045200,특별광역시도,창의문로,서울특별시 종로구,0.2535,1,11716
"1000020300,1000045100",특별광역시도,창의문로,서울특별시 종로구,0.3892,1,7164
"1000002601,1000002602,1070055800,1120002201,1120002402",도시고속도로,내부순환로,서울특별시 종로구,4.5382,3,49617
1070001100,연결로,내부순환로,서울특별시 성북구,0.1663,1,24018
0,연결로,내부순환로,서울특별시 성북구,0.3460,1,2700
1070001100,연결로,내부순환로,서울특별시 성북구,0.6225,1,20331
1070016101,특별광역시도,정릉로,서울특별시 성북구,0.0799,3,21460
1220003000,도시고속도로,동부간선도로,서울특별시 강남구,1.6489,3,80589
"1220006005,1230039300",특별광역시도,헌릉로,서울특별시 강남구,0.1843,5,42214
"1220006104,1220006105",특별광역시도,헌릉로,서울특별시 강남구,0.3468,5,26768
"1210007802,1220041100,1220041800",도시고속도로,분당-내곡간도시고속화도로,서울특별시 서초구,2.1774,2,35789
1210032800,연결로,분당-내곡간도시고속화도로,서울특별시 서초구,0.3817,2,12573
1210006603,도시고속도로,분당-내곡간도시고속화도로,서울특별시 서초구,0.3878,2,23926
"1100005901,1100005902",연결로,동부간선도로,서울특별시 노원구,0.2419,1,11938
"1100006301,1100006302",특별광역시도,도봉로170길,서울특별시 노원구,0.1721,2,17496
"1100006401,1100006402",특별광역시도,동일로243길,서울특별시 노원구,0.1721,2,16629
"1100006101,1100006102,1100006103,1100006104,1100006302",특별광역시도,동일로243길,서울특별시 노원구,0.3471,2,12873
"1100006201,1100006202,1100006203,1100006204,1100006402",특별광역시도,동일로243길,서울특별시 노원구,0.3471,2,15222
1100004900,도시고속도로,동부간선도로,서울특별시 노원구,0.8377,2,50754
1100004900,도시고속도로,동부간선도로,서울특별시 노원구,0.5198,1,51034
1100005401,도시고속도로,동부간선도로,서울특별시 노원구,0.1175,3,56819
"1100087500,1100087800,1100088000",연결로,동부간선도로,서울특별시 노원구,0.6618,1,5146
1100000502,도시고속도로,동부간선도로,서울특별시 노원구,0.7010,3,65051
1100000501,도시고속도로,동부간선도로,서울특별시 노원구,1.1959,3,49773
1100040600,연결로,동부간선도로,서울특별시 노원구,0.5053,1,32198
1050003601,도시고속도로,동부간선도로,서울특별시 동대문구,0.9634,3,65747
1050000305,도시고속도로,동부간선도로,서울특별시 동대문구,1.6345,3,59534
1060026900,연결로,동부간선도로,서울특별시 중랑구,0.1578,1,14574
1050000304,도시고속도로,동부간선도로,서울특별시 동대문구,0.2783,3,65436
1050000303,도시고속도로,동부간선도로,서울특별시 중랑구,0.7753,3,59426
1050044200,연결로,동부간선도로,서울특별시 중랑구,0.5610,1,18788
1030002002,도시고속도로,동부간선도로,서울특별시 성동구,2.4206,3,63949
1030002500,연결로,내부순환로,서울특별시 성동구,1.1086,2,53367
"1030011901,1030011902,1030011903,1030011904",특별광역시도,가람길,서울특별시 성동구,2.9347,2,10261
"1030012001,1030012002",특별광역시도,가람길,서울특별시 성동구,2.9347,1,4801
1030011901,특별광역시도,가람길,서울특별시 성동구,0.0518,2,6089
1030012001,특별광역시도,,서울특별시 성동구,0.0382,1,8060
1030012500,특별광역시도,왕십리로,서울특별시 성동구,0.2365,3,26152
1030002001,도시고속도로,동부간선도로,서울특별시 성동구,0.6872,4,94523
"1030008101,1030008103",특별광역시도,고산자로,서울특별시 성동구,0.2539,3,54971
"1030008201,1030008202",특별광역시도,고산자로,서울특별시 성동구,0.2539,4,30050
"1030006303,1030008101",특별광역시도,고산자로,서울특별시 성동구,0.1282,4,54957
"1030006403,1030008201",특별광역시도,고산자로,서울특별시 성동구,0.1282,4,31456
1060004811,도시고속도로,태릉구리간고속화도로,서울특별시 중랑구,0.6421,3,54788
1060004911,도시고속도로,태릉구리간고속화도로,서울특별시 중랑구,0.3590,3,45904
1060004921,도시고속도로,태릉구리간고속화도로,서울특별시 중랑구,0.2017,3,46698
1060004921,도시고속도로,태릉구리간고속화도로,서울특별시 중랑구,0.2764,3,51886
1060004811,도시고속도로,태릉구리간고속화도로,서울특별시 중랑구,0.2101,3,58247
1060004931,도시고속도로,태릉구리간고속화도로,서울특별시 중랑구,0.4912,3,57212
1060004821,도시고속도로,태릉구리간고속화도로,서울특별시 중랑구,0.2982,3,61327
1060048700,연결로,태릉구리간고속화도로,서울특별시 중랑구,0.2262,1,10640
1060048800,연결로,태릉구리간고속화도로,서울특별시 중랑구,0.2754,1,13281
1060048800,연결로,태릉구리간고속화도로,서울특별시 중랑구,0.0685,1,22816
1060048000,연결로,태릉구리간고속화도로,서울특별시 중랑구,0.0926,1,20663
"1060047700,1060048000",도시고속도로,태릉구리간고속화도로,서울특별시 중랑구,0.3027,3,27483
1060005602,도시고속도로,태릉구리간고속화도로,서울특별시 중랑구,0.5265,2,52594
1070000300,도시고속도로,내부순환로,서울특별시 성북구,2.5400,3,62278
1050000100,연결로,내부순환로,서울특별시 동대문구,0.8797,1,21362
1050005502,특별광역시도,청계천로,서울특별시 동대문구,0.1460,2,12923
"1030020401,1030020402,1050005501",특별광역시도,청계천로,서울특별시 동대문구,1.1169,2,20252
1180005701,도시고속도로,올림픽대로,서울특별시 영등포구,0.2668,4,69762
1070015100,특별광역시도,정릉로,서울특별시 성북구,0.0724,2,5002
1070016204,특별광역시도,정릉로,서울특별시 성북구,0.0999,2,5804
"1070016203,1070016204",특별광역시도,정릉로,서울특별시 성북구,0.1934,2,4372
1070040200,특별광역시도,정릉로,서울특별시 성북구,0.0490,1,7394
1070040100,특별광역시도,정릉로,서울특별시 성북구,0.0490,1,5235
1070040100,특별광역시도,정릉로,서울특별시 성북구,0.0292,2,5174
1070040200,특별광역시도,동소문로,서울특별시 성북구,0.0417,1,7421
1070011102,특별광역시도,동소문로,서울특별시 성북구,0.0184,3,24638
1070011202,특별광역시도,동소문로,서울특별시 성북구,0.0184,3,22148
1070011102,특별광역시도,동소문로,서울특별시 성북구,0.0571,3,27055
1070011202,특별광역시도,동소문로,서울특별시 성북구,0.0571,3,21613
"1050001300,1050001501,1050001502",일반국도,왕산로,서울특별시 동대문구,0.6173,4,21284
"1050001201,1050001401,1050001402",일반국도,왕산로,서울특별시 동대문구,0.6173,3,16700
"1050014001,1050014002,1050014100",특별광역시도,약령시로,서울특별시 동대문구,0.8909,1,5622
"1050013901,1050013902,1050014200",특별광역시도,약령시로,서울특별시 동대문구,0.8909,1,6794
1050001701,일반국도,왕산로,서울특별시 동대문구,0.4704,3,19312
1050001600,일반국도,왕산로,서울특별시 동대문구,0.4704,3,19820
1050007600,특별광역시도,청계천로,서울특별시 성동구,0.2453,2,12299
"1050007501,1050007502",특별광역시도,청계천로,서울특별시 성동구,0.2453,2,31084
1230057500,특별광역시도,양재대로,서울특별시 송파구,0.0605,2,34755
1230057400,특별광역시도,양재대로,서울특별시 송파구,0.0605,2,37853
1230057500,특별광역시도,양재대로,서울특별시 송파구,0.3909,2,34871
1230057400,특별광역시도,양재대로,서울특별시 송파구,0.3909,2,35429
1230011604,특별광역시도,양재대로,서울특별시 송파구,0.1719,2,9469
1230011504,특별광역시도,양재대로,서울특별시 송파구,0.0802,2,10573
1230011504,특별광역시도,양재대로,서울특별시 송파구,0.1483,3,19561
1230060700,특별광역시도,양재대로,서울특별시 송파구,0.3269,1,8988
1220057100,국가지원지방도,양재대로,서울특별시 강남구,0.2752,1,7058
1220056700,국가지원지방도,남부순환로,서울특별시 강남구,0.1007,3,41958
1220017002,국가지원지방도,양재대로,서울특별시 강남구,0.3741,4,33834
1220017102,국가지원지방도,양재대로,서울특별시 강남구,0.3741,4,37611
1220017002,국가지원지방도,양재대로,서울특별시 강남구,0.0230,4,31482
1220017102,국가지원지방도,양재대로,서울특별시 강남구,0.0230,4,37644
"1220000703,1220000705",일반국도,양재대로,서울특별시 강남구,0.3089,2,29132
1220000803,일반국도,양재대로,서울특별시 강남구,0.0470,4,47468
1220000704,일반국도,양재대로,서울특별시 강남구,0.0470,4,32788
1220000704,일반국도,양재대로,서울특별시 강남구,0.3118,4,46395
1220000803,일반국도,양재대로,서울특별시 강남구,0.3118,4,47556
1210002802,특별광역시도,양재대로,서울특별시 강남구,0.4483,2,30417
0,일반국도,양재대로,서울특별시 강남구,0.9532,2,45193
0,일반국도,양재대로,서울특별시 강남구,0.9532,2,31529
"1080013104,1080013105,1080013106,1080013107",특별광역시도,방학로,서울특별시 도봉구,1.5105,1,8660
"1080013204,1080013205,1080013206,1080013207",특별광역시도,방학로,서울특별시 도봉구,1.5105,1,9161
"1080013101,1080013102,1080013103",특별광역시도,삼양로,서울특별시 강북구,0.6151,2,9388
"1080013201,1080013202,1080013203",특별광역시도,삼양로,서울특별시 강북구,0.6151,2,10124
"1150007201,1150105100,2180002101",일반국도,개화동로,서울특별시 강서구,1.7895,3,46593
1180087100,일반국도,여의대로,서울특별시 영등포구,0.5026,5,36159
1180085600,일반국도,여의대로,서울특별시 영등포구,0.5026,5,28174
1180025002,특별광역시도,여의서로,서울특별시 영등포구,0.0179,2,32111
1180025102,특별광역시도,여의서로,서울특별시 영등포구,0.0179,3,3773
0,특별광역시도,경인로,서울특별시 영등포구,0.2321,1,32094
1180025002,특별광역시도,여의서로,서울특별시 영등포구,0.2015,2,12106
1180025102,특별광역시도,여의서로,서울특별시 영등포구,0.2015,2,8412
1100006605,일반국도,동일로,서울특별시 노원구,0.3777,2,27767
1150063900,특별광역시도,공항대로,서울특별시 강서구,0.1390,1,4463
1170008200,특별광역시도,디지털로,서울특별시 금천구,0.5766,2,28111
1170008100,특별광역시도,디지털로,서울특별시 금천구,0.5766,2,27982
1170008501,특별광역시도,디지털로,서울특별시 금천구,0.2300,1,6680
"1200013800,1200015200,1200016100,1200022300",특별광역시도,호암로,서울특별시 관악구,2.1368,2,13513
"1200013700,1200015100,1200016000,1200022200",특별광역시도,호암로,서울특별시 관악구,2.1368,2,20680
0,특별광역시도,신림로,서울특별시 관악구,0.0360,2,14745
"1200000502,1200000503,1200000504,1200000505,1200000506,1200000507,1200000508,1200000521",특별광역시도,신림로,서울특별시 관악구,1.0024,4,20689
1220006122,특별광역시도,헌릉로,서울특별시 강남구,0.3506,3,32209
"1220006104,1220006122",특별광역시도,헌릉로,서울특별시 강남구,0.0494,3,22764
"1220006003,1220006012",특별광역시도,헌릉로,서울특별시 강남구,0.3932,3,41283
0,특별광역시도,헌릉로718길,서울특별시 강남구,0.0678,1,11374
1220039300,특별광역시도,헌릉로718길,서울특별시 강남구,0.0433,1,16119
1220039200,특별광역시도,헌릉로718길,서울특별시 강남구,0.0433,1,4632
"1220039200,1220039400,2040047100,2040048600",특별광역시도,헌릉로718길,서울특별시 강남구,0.7182,1,12685
"1220039300,1220039500,2040047000,2040048700",시군도,성남대로,서울특별시 강남구,0.7182,2,21384
"1230008502,1230012502,1230012503,1230052700",특별광역시도,마천로,서울특별시 송파구,1.3410,1,4089
"1230012604,1230014003,1230014004",특별광역시도,거마로,서울특별시 송파구,1.1655,3,8760
"1040009801,1040009802,1040009803",특별광역시도,아차산로,서울특별시 광진구,0.3756,2,7374
1040009902,특별광역시도,아차산로,서울특별시 광진구,0.0828,2,7532
1040009801,특별광역시도,아차산로,서울특별시 광진구,0.0828,2,12222
"1040009902,1040009903,1040009904",특별광역시도,아차산로,서울특별시 광진구,0.3756,2,8148
1040009302,특별광역시도,아차산로,서울특별시 광진구,0.0330,2,5685
1040009202,특별광역시도,강변역로,서울특별시 광진구,0.1012,1,5710
"1040009201,1040009202",특별광역시도,강변역로,서울특별시 광진구,0.2386,2,6280
"1040009301,1040009302",특별광역시도,강변역로,서울특별시 광진구,0.2386,2,7977
"1100009801,1100009802,1100009803,1100013801,1100013802,1100013803",특별광역시도,노원로,서울특별시 노원구,1.8097,4,23774
"1100009701,1100009702,1100009703,1100013701,1100013702,1100013703",특별광역시도,노원로,서울특별시 노원구,1.8097,2,30039
1100013703,특별광역시도,노원로,서울특별시 노원구,0.0353,2,28897
1100013803,특별광역시도,노원로,서울특별시 노원구,0.0353,2,21557
1100018001,특별광역시도,중계로,서울특별시 노원구,0.0303,1,4147
1100017901,특별광역시도,중계로,서울특별시 노원구,0.0278,3,3461
"1100018001,1100018002,1100022602,1100024601,1100024602,1100026400,1100027201,1100027202",특별광역시도,중계로,서울특별시 노원구,2.1003,1,5438
"1100017901,1100017902,1100022501,1100024501,1100024502,1100026300,1100027101,1100027102",특별광역시도,중계로,서울특별시 노원구,2.1003,1,6164
1050019900,특별광역시도,한천로,서울특별시 동대문구,0.3423,3,21767
1050020000,특별광역시도,한천로,서울특별시 동대문구,0.3423,2,18556
1050019800,특별광역시도,휘경로,서울특별시 동대문구,0.0260,1,7956
1050019700,특별광역시도,한천로,서울특별시 동대문구,0.0261,1,7285
1050020000,특별광역시도,한천로,서울특별시 동대문구,0.0374,2,18577
1050019900,특별광역시도,한천로,서울특별시 동대문구,0.0374,2,18668
1030043400,특별광역시도,고산자로,서울특별시 성동구,0.3758,1,20852
1030043500,특별광역시도,고산자로,서울특별시 성동구,0.3758,1,22929
1030029200,특별광역시도,뚝섬로,서울특별시 성동구,0.0158,2,62888
1030007904,특별광역시도,뚝섬로,서울특별시 성동구,0.0158,2,31134
1030029200,특별광역시도,뚝섬로,서울특별시 성동구,0.0711,2,62741
1030026700,특별광역시도,뚝섬로,서울특별시 성동구,0.0711,2,21936
1030029700,특별광역시도,뚝섬로,서울특별시 성동구,0.0469,1,14138
1030008804,특별광역시도,동호로,서울특별시 성동구,0.0732,2,27862
1030010402,특별광역시도,동호로,서울특별시 성동구,0.0949,1,9931
"1030008805,1030012401,1030012403",특별광역시도,동호로,서울특별시 성동구,0.4273,2,32525
1210019602,특별광역시도,서초대로,서울특별시 서초구,0.1262,3,18917
1210019703,특별광역시도,서초대로,서울특별시 서초구,0.1262,3,17725
1210020700,특별광역시도,동광로,서울특별시 서초구,0.5384,1,5690
1210016801,특별광역시도,서초대로38길,서울특별시 서초구,1.1575,1,12213
1210016901,특별광역시도,명달로,서울특별시 서초구,1.1575,2,10899
"1010002604,1010002605,1010002606",특별광역시도,퇴계로,서울특별시 중구,0.4795,1,9971
"1010002506,1010002507,1010023400",특별광역시도,퇴계로,서울특별시 중구,0.4651,2,9803
"1010002603,1010002607",특별광역시도,퇴계로,서울특별시 중구,0.4757,3,20174
"1010002504,1010002505,1010002508",특별광역시도,퇴계로,서울특별시 중구,0.4757,4,15963
1000015903,특별광역시도,대학로,서울특별시 종로구,0.0246,2,12737
1000016003,특별광역시도,대학로,서울특별시 종로구,0.0316,1,6599
"1000015901,1000015902,1000015903",특별광역시도,대학로,서울특별시 종로구,1.0030,4,14351
"1000016001,1000016002,1000016003",특별광역시도,대학로,서울특별시 종로구,1.0030,3,19275
1000019402,특별광역시도,창경궁로,서울특별시 종로구,0.0473,2,7818
"1070041700,1070043400",특별광역시도,종암로30길,서울특별시 성북구,0.2445,4,41433
0,특별광역시도,화랑로,서울특별시 성북구,0.0994,2,27859
1070041700,특별광역시도,종암로30길,서울특별시 성북구,0.0601,3,3779
1070042600,특별광역시도,화랑로,서울특별시 성북구,0.1564,5,35361
1070042600,특별광역시도,화랑로,서울특별시 성북구,0.0405,5,34165
0,특별광역시도,,서울특별시 성북구,0.0838,1,4110
1070041700,특별광역시도,종암로30길,서울특별시 성북구,0.1552,3,2770
"1190003701,1190003702,1190003703,1190003704,1190003705",특별광역시도,흑석로,서울특별시 동작구,1.0439,1,6151
"1190003801,1190003802,1190003803,1190003804,1190003805",특별광역시도,흑석로,서울특별시 동작구,1.0439,1,8513
1190029800,특별광역시도,양녕로,서울특별시 동작구,0.0475,2,2515
1190028100,특별광역시도,흑석로,서울특별시 동작구,0.0947,2,9263
1180007001,특별광역시도,신길로,서울특별시 영등포구,0.4116,3,16153
1180007102,특별광역시도,신길로,서울특별시 영등포구,0.4116,3,16240
1180007001,특별광역시도,,서울특별시 영등포구,0.1015,3,15499
1180006500,특별광역시도,시흥대로,서울특별시 영등포구,0.0308,5,31949
1180006400,특별광역시도,시흥대로,서울특별시 영등포구,0.0308,5,22487
1180006500,특별광역시도,시흥대로,서울특별시 영등포구,0.4637,5,32515
1180006400,특별광역시도,시흥대로,서울특별시 영등포구,0.4637,5,33195
"1010002101,1020021704",특별광역시도,청파로,서울특별시 중구,0.1913,4,19569
"1010002201,1020021805",특별광역시도,청파로,서울특별시 중구,0.1913,4,21228
1010023500,특별광역시도,만리재로,서울특별시 중구,0.1866,2,14340
1020051000,특별광역시도,만리재로,서울특별시 용산구,0.1866,3,13472
1190006903,특별광역시도,여의대방로,서울특별시 영등포구,0.2539,4,44288
1190007003,특별광역시도,여의대방로,서울특별시 동작구,0.0043,4,45549
1190006903,특별광역시도,노들로,서울특별시 동작구,0.0613,1,8011
0,특별광역시도,여의대방로,서울특별시 영등포구,0.0493,1,2467
1180007403,특별광역시도,여의대방로,서울특별시 영등포구,0.0159,3,24205
1180035101,특별광역시도,당산로,서울특별시 영등포구,0.1800,4,12417
1180035001,특별광역시도,당산로,서울특별시 영등포구,0.1800,2,15740
"1180035102,1180038301,1180038302,1180038303",특별광역시도,당산로,서울특별시 영등포구,0.6209,2,11198
"1180035002,1180038201,1180038202,1180038203",특별광역시도,당산로,서울특별시 영등포구,0.6224,2,13113
"1230045200,1230046100,1230047700",특별광역시도,충민로,서울특별시 송파구,0.5281,2,9769
"1230048800,1230049400,1230049900",특별광역시도,충민로,서울특별시 송파구,0.6625,2,9618
0,특별광역시도,창경궁로,서울특별시 종로구,0.0250,3,2482
0,특별광역시도,황물로,서울특별시 동대문구,0.0117,1,3231
0,특별광역시도,황물로,서울특별시 동대문구,0.0094,1,6654
0,특별광역시도,황물로15길,서울특별시 동대문구,0.0082,1,6038
1030012600,특별광역시도,왕십리로,서울특별시 성동구,0.0146,3,17135
1030012600,특별광역시도,왕십리로,서울특별시 성동구,0.2365,3,22679
1030012500,특별광역시도,왕십리로,서울특별시 성동구,0.0146,3,26504
1120005903,특별광역시도,홍제천로,서울특별시 서대문구,0.1345,1,0
1120013205,특별광역시도,연희로,서울특별시 서대문구,0.0194,2,14660
1210020600,특별광역시도,동광로,서울특별시 서초구,0.1329,1,7412
1210020700,특별광역시도,동광로,서울특별시 서초구,0.1373,1,6500
1210020600,특별광역시도,동광로,서울특별시 서초구,0.5384,1,6875
1160013301,특별광역시도,남부순환로,서울특별시 구로구,0.1782,2,45486
1020021201,특별광역시도,녹사평대로,서울특별시 용산구,0.2226,2,16444
1020015801,특별광역시도,녹사평대로,서울특별시 용산구,0.1136,4,36708
1020017601,특별광역시도,녹사평대로58길,서울특별시 용산구,0.1395,2,20264
1190006903,특별광역시도,여의대방로,서울특별시 동작구,0.0043,4,39992
1190007003,특별광역시도,여의대방로,서울특별시 영등포구,0.2539,4,44631
1070016101,특별광역시도,정릉로,서울특별시 성북구,0.1215,2,20871
1040001104,도시고속도로,강변북로,서울특별시 광진구,0.0212,5,89471
1220003501,연결로,동부간선도로,서울특별시 강남구,0.1548,1,17127
1220003501,연결로,동부간선도로,서울특별시 강남구,0.1283,1,17165
1050047900,연결로,동부간선도로,서울특별시 동대문구,0.6670,1,18756
1060048800,연결로,태릉구리간고속화도로,서울특별시 중랑구,0.1441,1,28132
1020003600,특별광역시도,서빙고로,서울특별시 용산구,0.0910,6,32575
"1020003501,1020003502",특별광역시도,서빙고로,서울특별시 용산구,0.2195,5,36558
1020002703,특별광역시도,동작대로,서울특별시 용산구,0.5568,1,34949
1020003600,특별광역시도,서빙고로,서울특별시 용산구,0.2195,6,31489
1020003501,특별광역시도,서빙고로,서울특별시 용산구,0.0910,6,20701
0,특별광역시도,동일로,서울특별시 성동구,0.2155,1,1489
"1140041101,1140041102",특별광역시도,국회대로,서울특별시 강서구,0.6977,3,30950
"1140021101,1140061900",특별광역시도,월정로,서울특별시 양천구,0.5030,1,3485
"1140021201,1140062000",특별광역시도,월정로,서울특별시 양천구,0.5030,1,3892
"1140021203,1140021204,1140062700",특별광역시도,월정로,서울특별시 강서구,0.4164,1,3839
"1140021103,1140021104,1140062600",특별광역시도,월정로,서울특별시 강서구,0.4164,1,4861
1140041002,특별광역시도,국회대로,서울특별시 양천구,0.6878,3,34195
1070016102,특별광역시도,정릉로,서울특별시 성북구,0.0838,1,230
1190022000,특별광역시도,동작대로,서울특별시 동작구,0.2357,1,0
1150078100,특별광역시도,화곡로,서울특별시 강서구,0.2288,2,11898
1150015001,특별광역시도,화곡로,서울특별시 강서구,0.0789,3,23506
1150001109,일반국도,마곡서로,서울특별시 강서구,0.1754,1,1683
1150001207,일반국도,마곡서로,서울특별시 강서구,0.1754,1,5172
1100035822,특별광역시도,덕릉로,서울특별시 노원구,0.0234,1,2510
1100035723,특별광역시도,덕릉로,서울특별시 노원구,0.0138,1,4222
1100035723,특별광역시도,덕릉로,서울특별시 노원구,0.0268,1,4198
1100035812,특별광역시도,덕릉로,서울특별시 노원구,0.0191,2,14689
1100035713,특별광역시도,덕릉로,서울특별시 노원구,0.0191,2,15566
0,특별광역시도,덕릉로143길,서울특별시 노원구,0.0136,1,148
1100125000,특별광역시도,,서울특별시 노원구,0.0498,2,15473
1100125100,특별광역시도,,서울특별시 노원구,0.0498,2,14034
1150063900,특별광역시도,공항대로,서울특별시 강서구,0.0186,1,4977
"1230012504,1230013901,1230093501",특별광역시도,성내천로,서울특별시 송파구,1.1655,2,8886
"1230008602,1230012602,1230012603,1230052800",특별광역시도,성내천로,서울특별시 송파구,1.3410,2,2943
1220006723,국가지원지방도,밤고개로,서울특별시 강남구,0.2639,4,26545
"1220006601,1220006602,1220006623",국가지원지방도,밤고개로,서울특별시 강남구,0.9597,4,26532
"1220006003,1220006004",특별광역시도,헌릉로,서울특별시 강남구,0.3468,5,39513
"1220006106,1230039200",특별광역시도,헌릉로,서울특별시 강남구,0.1843,5,40686
"1220040000,1220041001,1220311800",특별광역시도,헌릉로757길,서울특별시 강남구,0.8073,2,8664
"1220039900,1220040901,1220311700",특별광역시도,헌릉로757길,서울특별시 강남구,0.8073,2,5917
1220311000,특별광역시도,,서울특별시 강남구,0.4874,2,10021
1220310900,특별광역시도,,서울특별시 강남구,0.4874,2,7381
1220309900,특별광역시도,밤고개로21길,서울특별시 강남구,0.9951,1,3567
1220310000,특별광역시도,밤고개로21길,서울특별시 강남구,0.9951,2,3694
1220306300,특별광역시도,자곡로,서울특별시 강남구,2.1597,3,8589
1220306400,특별광역시도,자곡로,서울특별시 강남구,2.1597,2,11909
"1220037800,1220038001,1220038002,1220038401,1220038402",특별광역시도,헌릉로,서울특별시 강남구,1.1663,3,34027
"1220038503,1220038504",특별광역시도,헌릉로,서울특별시 강남구,0.2799,5,47927
1220008200,특별광역시도,개포로,서울특별시 강남구,0.5512,2,9390
1220012100,특별광역시도,개포로,서울특별시 강남구,0.8884,2,6270
1220000300,일반국도,양재대로,서울특별시 강남구,0.6237,4,50805
1220000600,일반국도,양재대로,서울특별시 강남구,0.6115,4,51491
"1220007500,1220008700",특별광역시도,선릉로,서울특별시 강남구,0.8625,2,6388
"1220007400,1220008600",특별광역시도,선릉로,서울특별시 강남구,0.8625,2,7221
"1220011101,1220011102,1220014100",특별광역시도,선릉로,서울특별시 강남구,0.7272,2,9572
"1220011001,1220011002,1220014000",특별광역시도,선릉로,서울특별시 강남구,0.7272,3,10280
"1220003101,1220003102,1220003103",일반국도,영동대로,서울특별시 강남구,0.2826,5,33437
1220003204,일반국도,영동대로,서울특별시 강남구,0.1607,5,32600
1220028103,특별광역시도,테헤란로,서울특별시 강남구,0.1080,5,28736
1220028002,특별광역시도,테헤란로,서울특별시 강남구,0.2418,5,38437
"1220026701,1220026702",특별광역시도,삼성로,서울특별시 강남구,0.2833,3,19255
"1220024801,1220024802,1220024803",특별광역시도,삼성로,서울특별시 강남구,0.5067,3,18176
1220075500,특별광역시도,테헤란로98길,서울특별시 강남구,0.1616,1,1788
1220075400,특별광역시도,테헤란로98길,서울특별시 강남구,0.1616,1,1401
1220074800,특별광역시도,영동대로85길,서울특별시 강남구,0.1087,1,1347
1220074900,특별광역시도,영동대로85길,서울특별시 강남구,0.1087,1,3421
1220072600,특별광역시도,영동대로85길,서울특별시 강남구,0.5082,1,2597
"1220026601,1220026602",특별광역시도,삼성로,서울특별시 강남구,0.2833,3,17929
1220026703,특별광역시도,삼성로,서울특별시 강남구,0.1691,3,21698
1220026400,특별광역시도,역삼로,서울특별시 강남구,0.6214,2,10286
1220026500,특별광역시도,역삼로,서울특별시 강남구,0.6214,2,12419
"1220025401,1220025402,1220025403",특별광역시도,역삼로,서울특별시 강남구,0.7498,2,8835
"1220025501,1220025502,1220025503",특별광역시도,역삼로,서울특별시 강남구,0.7498,2,9799
"1220025901,1220025902,1220025903,1220025904",특별광역시도,선릉로,서울특별시 강남구,0.4698,3,12081
"1220023101,1220023102,1220023103,1220023104",특별광역시도,선릉로,서울특별시 강남구,0.5130,2,14523
"1220023801,1220023802",특별광역시도,역삼로,서울특별시 강남구,0.5838,3,13683
"1220023901,1220023902",특별광역시도,역삼로,서울특별시 강남구,0.5838,3,10551
"1220024701,1220024702",특별광역시도,언주로,서울특별시 강남구,0.4809,4,35229
